run_id,job_id,date,workflow,job_name,attributed_check,branch
33136232760,98736718842,2026-08-28,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,milestone/169-kilo-editor
33136243509,98736752906,2026-08-28,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,gh-readonly-queue/main/pr-556-fb97f97839f53a3aaddfd16309376db1bdc24fdf
33136243509,98736752987,2026-08-28,CI,bench (icount regression tripwire),"unattributable: not the tripwire (generic step failure, no distinguishing signal): ##[error]Process completed with exit code 1.",gh-readonly-queue/main/pr-556-fb97f97839f53a3aaddfd16309376db1bdc24fdf
33136737070,98738273122,2026-08-28,CI,bench (icount regression tripwire),"unattributable: not the tripwire (generic step failure, no distinguishing signal): ##[error]Process completed with exit code 1.",milestone/49-boot-terminal-attribution
33136737070,98738273164,2026-08-28,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,milestone/49-boot-terminal-attribution
33136765695,98738357390,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: spawn_el,gh-readonly-queue/main/pr-559-fb97f97839f53a3aaddfd16309376db1bdc24fdf
33137027418,98740764987,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: spawn_el,gh-readonly-queue/main/pr-559-fb97f97839f53a3aaddfd16309376db1bdc24fdf
33137500221,98740683434,2026-08-28,CI,bench (icount regression tripwire),"unattributable: not the tripwire (generic step failure, no distinguishing signal): ##[error]Process completed with exit code 1.",milestone/49-boot-terminal-attribution
33137500221,98740683447,2026-08-28,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,milestone/49-boot-terminal-attribution
33137871553,98741859908,2026-08-28,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,decisions/132-capability-scoped-revocation
33137871553,98741859964,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: spawn_el,decisions/132-capability-scoped-revocation
33138502084,98743837305,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: spawn_el,decisions/132-capability-scoped-revocation
33139269922,98746223534,2026-08-28,CI,clippy,==> citations,maintainer/milestone-184-std-x86-64
33139664244,98747442901,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: map_el,decisions/132-capability-scoped-revocation
33140294630,98749417227,2026-08-28,CI,clippy,==> em-dashes,maintainer/milestone-184-std-x86-64
33141215200,98752276441,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: map_el,decisions/132-capability-scoped-revocation
33142909682,98757498440,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: spawn_el,gh-readonly-queue/main/pr-566-0b56f7ae17ddce77e2d3fa4266d7fd4cfab88bcb
33142910301,98757499869,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: spawn_el,gh-readonly-queue/main/pr-568-e1076a8784b744c2a20cb6f95dfa08f88a356061
33142936528,98757585519,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: spawn_el,fix/thread-table-capacity
33144132860,98761346258,2026-08-28,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64,gh-readonly-queue/main/pr-569-a145456d61ee8b67ea42e3e15922ac74e468e9e7
33144184792,98761508359,2026-08-28,CI,bench (icount regression tripwire),icount tripwire: benchmark: spawn_el,fix/thread-table-capacity
33349817159,99360858982,2026-08-31,CI,clippy,==> citations,maintainer/fatal-risks-and-ext4
33353578654,99371412117,2026-08-31,CI,clippy,==> roadmap status,milestone/191-proof-retrospective
33353579735,99371416171,2026-08-31,CI,clippy,==> roadmap status,milestone/193-kernel-kani
33430218095,99613536484,2026-08-31,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-7683bf58d4a2624b6ad8b84c99fc5b9b40649997
33430948996,99615913905,2026-08-31,CI,clippy,==> decisions,maintainer/community-docs
33431861491,99623795666,2026-08-31,CI,clippy,==> counted claims,milestone/203-vendor-watch
33434367207,99627121703,2026-08-31,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-0a2668e809ba968daf8e361a99e32b6f931c4428
33435225234,99629903597,2026-08-31,CI,clippy,==> em-dashes,maintainer/kernel-wx-boot
33436121140,99632891921,2026-08-31,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-0a2668e809ba968daf8e361a99e32b6f931c4428
33452052214,99683940018,2026-08-31,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-3eb5cccbe6e2e206f1ad9854f706f7fbe0a72c40
33453247818,99687632140,2026-09-01,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-3eb5cccbe6e2e206f1ad9854f706f7fbe0a72c40
33453590017,99690606398,2026-09-01,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-3eb5cccbe6e2e206f1ad9854f706f7fbe0a72c40
33454629459,99693487030,2026-09-01,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-3eb5cccbe6e2e206f1ad9854f706f7fbe0a72c40
33455316553,99696322305,2026-09-01,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-3eb5cccbe6e2e206f1ad9854f706f7fbe0a72c40
33457494105,99700482255,2026-09-01,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-3eb5cccbe6e2e206f1ad9854f706f7fbe0a72c40
33457827200,99703256853,2026-09-01,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-3eb5cccbe6e2e206f1ad9854f706f7fbe0a72c40
33458650776,99705962306,2026-09-01,CI,clippy,==> counted claims,gh-readonly-queue/main/pr-603-3eb5cccbe6e2e206f1ad9854f706f7fbe0a72c40
33469606392,99736520926,2026-09-01,CI,clippy,==> em-dashes,maintainer/self-referential-sweep
33783588478,100742925021,2026-09-03,CI,clippy,==> citations,maintainer/bench-runbook
33799709865,100795971358,2026-09-03,CI,clippy,==> citations,maintainer/bench-runbook
33820776923,100862795336,2026-09-04,CI,clippy,==> TODO markers cite a milestone,maintainer/radon-soak-3h-and-census
33822244180,100867254236,2026-09-04,CI,clippy,==> TODO markers cite a milestone,maintainer/radon-soak-3h-and-census
33832590859,100898545633,2026-09-04,CI,clippy,==> em-dashes,maintainer/mint-251-256
33834492206,100904098316,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-3214caad671386d194cde1e1a2a0d00e32428b56
33834550052,100904271867,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-31fc3ce2a6be88a0d1338fcfaf543a3c478e2564
33834629220,100904602640,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-3214caad671386d194cde1e1a2a0d00e32428b56
33834662721,100904621246,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-c094c0a7c90fdabe8ed4ee313fb07853d5ea9683
33834806413,100906676435,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-3214caad671386d194cde1e1a2a0d00e32428b56
33834958737,100905553510,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-aa7c0fc4c3b79df962c0c8bd964a83448a289cf9
33835670574,100907592939,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-3214caad671386d194cde1e1a2a0d00e32428b56
33835882268,100910217302,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-3214caad671386d194cde1e1a2a0d00e32428b56
33836210298,100909192765,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-b15b0fc6d6335f031dee986aa8ba93ff55148fb1
33836834133,100910999247,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-3214caad671386d194cde1e1a2a0d00e32428b56
33836854233,100911193823,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-37d3de787dbd0d7aa6d1ca11df9e2da8641b26f5
33837061860,100913240031,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-3214caad671386d194cde1e1a2a0d00e32428b56
33837098776,100911801186,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-701-a9bc3633c9251506249d1da684ebce5b3097bcfa
33837184494,100912174882,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-47f11ff8a809c212ae66fb8dfaad6f796141d75f
33838151913,100914966513,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-49db708fb019a8bea080339ca4c7275e9da8c2b0
33838494100,100916295663,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-b9bc42f464f0519ca713c451a9e04833d4073446
33839438259,100918553742,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-49db708fb019a8bea080339ca4c7275e9da8c2b0
33839494367,100918735485,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-d61f63debaa0a6863d60df5755cc19d5fc49860e
33839567038,100918940012,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-702-43002888e24c61bc4206929c3dd6226fc1c6e34e
33839603131,100919065286,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-49db708fb019a8bea080339ca4c7275e9da8c2b0
33839604201,100919046034,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-702-c264b25f1eb16b38333033f73a26f9286ee255af
33839637167,100919182931,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-d606d58e8f16c80d85010f0b6f6c966674548f5d
33839841194,100920020968,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-7ce2eb7b6e6493b5732ad4054229fcc88d127c40
33841128792,100923681422,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-705-deabeaf9224f1fdd69228b7c7022e8a4259d54da
33841431601,100924651291,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-704-f9dcf56ad9e8583bcda7cb3f6e3d151d192286d8
33841557453,100924820192,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-d606d58e8f16c80d85010f0b6f6c966674548f5d
33841557912,100924787233,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-705-7e75ac998d2b45d5d8eb64634a8d94f122697d85
33841558641,100924763451,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-704-0eee0918daf2cddd67a473a05b402b1388fef65d
33841795389,100926134451,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-707-7187dbdbc2a62d6ff4cba9bb271c58dd52a05783
33842184320,100926726599,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-ca93dee65b86906c7bbb3303e8ef8831b4c3b2a0
33842306629,100927004057,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-709-d74ab643f6e995aa4b0faf23bc9b0966a653573c
33842515494,100927633769,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-447c33dcec908eb18be6dcbcf34b7433c7a0023b
33843917225,100932237432,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-447c33dcec908eb18be6dcbcf34b7433c7a0023b
33844149896,100932356036,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-706-c413d4f76b3cb0c0107818d3ebc535a8571f0193
33844272479,100932765319,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-fd65fb1f066a3d37d77c1e1b9326b62652c3afae
33844635821,100935698123,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-fd65fb1f066a3d37d77c1e1b9326b62652c3afae
33844773747,100934202981,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-708-839f932ba75f778c29c559ecde945d08d97af6f4
33845095258,100935169094,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-697-040522da72900742df0cc6cb62b644838a2de4b9
33845726686,100937092909,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-7ef7099e0531326bf1556797487490e8e6e6a942
33846342975,100939094494,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-713-721b803f76046915f6c7085d10118680e5954fb3
33847267996,100942148400,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-c84ba0f8a9f916d366786661e33b4b46ad64f968
33847652583,100943925137,2026-09-04,CI,bench (icount regression tripwire),"icount tripwire: benchmark: map_new, spawn_reap",milestone/254-stranded-caller
33847788084,100943499676,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-711-12cf1fd4bdfef1e7ee0bb1a7000bfd3f9980caa0
33848051981,100944836304,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-698-6e19fe33a6a221aacbec5b4ef57087bdd7fc745a
33849167941,100947821636,2026-09-04,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-715-02a885d2153ccfa1a2cea460be0b32667bc1b611
33986211657,101360075742,2026-09-05,CI,bench (icount regression tripwire),"unattributable: not the tripwire (generic step failure, no distinguishing signal): ##[error]Process completed with exit code 1.",maintainer/mint-265
33986211657,101360075759,2026-09-05,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,maintainer/mint-265
34310229705,102335227154,2026-09-09,CI,clippy,==> decisions,maintainer/mint-266
34491415708,102918876282,2026-09-10,CI,clippy,==> em-dashes,maintainer/parity-plan
34658561512,103456116521,2026-09-11,CI,clippy,==> em-dashes,maintainer/roadmap-fatal-risks-check
34669757630,103488788855,2026-09-12,CI,clippy,==> roadmap status,maintainer/naming-metrics
34670769754,103491596517,2026-09-12,CI,clippy,==> roadmap status,milestone/276-naming-metrics
34670910469,103492008448,2026-09-12,CI,clippy,==> roadmap status,maintainer/naming-metrics
34727809773,103645876055,2026-09-13,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,maintainer/documentation-mdr
34727809773,103645876068,2026-09-13,CI,bench (icount regression tripwire),"unattributable: not the tripwire (generic step failure, no distinguishing signal): ##[error]Process completed with exit code 1.",maintainer/documentation-mdr
34734099524,103662746398,2026-09-13,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,milestone/175-user-components-fixtures-split
34735856488,103667112588,2026-09-13,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,maintainer/memory-grant-depleter
34738916087,103675155955,2026-09-13,CI,clippy,==> em-dashes,maintainer/mint-281
34739723629,103677275868,2026-09-13,CI,clippy,==> roadmap status,maintainer/decide-cpu-accounting
34892917306,104139790461,2026-09-14,CI,clippy,==> roadmap status,milestone/296-initboot-is-shell
34908098182,104189312384,2026-09-14,CI,clippy,==> roadmap status,milestone/296-initboot-is-shell
35018513109,104552750790,2026-09-15,CI,bench (icount regression tripwire),"icount tripwire: benchmark: ctx_switch, yield_switch",milestone/299-x86-port-cap
35027888309,104579249168,2026-09-15,CI,bench (icount regression tripwire),"icount tripwire: benchmark: ctx_switch, yield_switch",milestone/299-x86-port-cap
35030590516,104587963863,2026-09-15,CI,bench (icount regression tripwire),"icount tripwire: benchmark: ctx_switch, yield_switch",milestone/299-x86-port-cap
35032757081,104594849098,2026-09-15,CI,clippy,==> em-dashes,maintainer/icount-baselines-stale
35048609369,104643889911,2026-09-16,CI,clippy,==> naming conventions,names/call-reply-ratify
35053980267,104660182291,2026-09-16,CI,clippy,==> markdown links and the notes index,roadmap/301-one-grant-order
35056586354,104667983843,2026-09-16,CI,clippy,==> markdown links and the notes index,roadmap/301-one-grant-order
35345592752,105601345410,2026-09-18,CI,clippy,==> clippy: kernel + user + user_mode_runtime (aarch64),toolchain/nightly-bump
35345592752,105601345440,2026-09-18,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,toolchain/nightly-bump
35411820249,105812817639,2026-09-19,CI,clippy,==> clippy: kernel + user + user_mode_runtime (aarch64),toolchain/nightly-bump
35411820249,105812817724,2026-09-19,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,toolchain/nightly-bump
35442272591,105895052402,2026-09-19,CI,clippy,==> clippy: kernel + user + user_mode_runtime (aarch64),toolchain/nightly-bump
35442272591,105895052420,2026-09-19,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,toolchain/nightly-bump
35454857112,105928241303,2026-09-19,CI,clippy,==> roadmap status,gh-readonly-queue/main/pr-970-8bac3637cf526fc41170eb3a60e28e22dbedce06
35474783704,105982061864,2026-09-19,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) rv64 sifive-u54 rva22s64 rva23s64 thead-c906,milestone/243-no-serial-port
35478985684,105993194705,2026-09-20,CI,clippy,==> new citations say what they cite,gh-readonly-queue/main/pr-1003-6acd09505a68f9209bcbfe9a525559ef88e3ffe8
35480997163,105998670216,2026-09-20,CI,clippy,==> new citations say what they cite,gh-readonly-queue/main/pr-998-2ab287f43764d48cab08be2f790c258ff8cca44c
35481168154,106001306283,2026-09-20,CI,clippy,==> new citations say what they cite,gh-readonly-queue/main/pr-998-2ab287f43764d48cab08be2f790c258ff8cca44c
35482190845,106003929890,2026-09-20,CI,clippy,==> new citations say what they cite,gh-readonly-queue/main/pr-998-2ab287f43764d48cab08be2f790c258ff8cca44c
35483166684,106006680943,2026-09-20,CI,clippy,==> new citations say what they cite,gh-readonly-queue/main/pr-998-2ab287f43764d48cab08be2f790c258ff8cca44c
35484298391,106009430805,2026-09-20,CI,clippy,==> new citations say what they cite,gh-readonly-queue/main/pr-998-2ab287f43764d48cab08be2f790c258ff8cca44c
35491271655,106026522918,2026-09-20,CI,clippy,==> new citations say what they cite,maintainer/197-package-format
35494500169,106035001339,2026-09-20,CI,cpu matrix (riscv64 across QEMU CPU models),cpu matrix: model(s) thead-c906,gh-readonly-queue/main/pr-1009-a8c6eeffad32eb4a5de29427f4a3348646cd588c
35529163882,106126593093,2026-09-20,CI,clippy,==> roadmap status,maintainer/200-two-dependency-refusals
35557939623,106205163739,2026-09-21,CI,clippy,==> new citations say what they cite,gh-readonly-queue/main/pr-1022-effc58aa20aef091c380e7a8046111c71a91ec31
